customer_id,customer_name,email,phone,complaint_type,complaint_text,created_at,status,priority
87e49a8d-a7d6-49ee-9993-d4e15ee11fb3,Misty Silva,alex44@example.org,641-221-1567x309,Wrong charges,Dog federal be be matter common.,2025-01-02 04:11:39,Open,Low
337bccd2-60e6-41e3-967b-2b812f94cef1,Cynthia Daugherty,jade91@example.org,378-588-6579x460,Internet not working,Mr choose such air better send. Family benefit ever wait director other election.,2025-01-25 21:35:29,Open,Low
13e15b0d-082a-4b67-897a-b61ad060826c,Kelly Shaw,emoore@example.org,8728429609,Service downtime,Win city might brother issue. Sit garden concern sometimes south name. Point other hotel minute she environment.,2025-01-20 10:48:41,Open,Medium
2795ce4a-a02e-4533-ad7d-8f6100c531e0,Cindy Mays,mooneylindsey@example.com,+1-654-466-2041x049,Service downtime,Also scene month cause get miss. Study more again kid author north believe. Than reveal throughout girl whole election keep.,2025-05-06 03:02:49,Closed,Low
c598212a-5c49-4d2a-b3f9-f1806761cd45,Michael Scott,mcfarlandmelissa@example.com,(445)883-3232x095,Service downtime,Story step relationship must production watch.,2025-03-28 22:40:47,Closed,Low
6b2249fa-66c4-45b6-bf6d-f772b362741c,Julie Chavez,justinwright@example.net,001-278-795-6552x62782,Connection drops,Generation inside minute benefit nature father. Back according score. Movement brother indeed. Early much camera science.,2025-05-27 19:34:23,Closed,Medium
96a37e66-f353-478d-b87d-90cd59483717,Elijah Perez,jordanshawn@example.net,001-978-705-9344x329,Customer support delay,Remember late cold court. Song image camera car six understand month. Condition past mother modern other same for.,2025-04-14 01:17:59,Closed,Medium
97c52b74-0708-4d4c-9e62-d5d415c81503,Misty Kelly,jennifer92@example.org,413-744-4784x297,Connection drops,Shoulder three view physical follow. Pick phone might service amount. Cold throughout join interesting tax discuss.,2025-05-27 01:58:06,Closed,Medium
5f49241c-fad2-4789-814b-f78c4f88c300,Alexander Walker,pharris@example.net,(460)484-0139x8913,Internet not working,Mission ability guess role drop.,2025-01-17 15:19:55,In Progress,Medium
bd67e141-0902-48be-8bda-49b77101076c,Gregory Warner,hrodriguez@example.org,(971)952-2071,Disconnection issue,Analysis religious candidate artist return. Set decade individual. Man miss reflect team. Pattern TV weight close will choice next concern.,2025-03-13 09:21:35,Resolved,High
1c0b5feb-f51f-4c86-ba11-03c5084e4b63,Virginia Harris,ihenry@example.net,704-531-0102x28707,Disconnection issue,Protect born hospital relationship ahead not describe. Various hour realize main though region.,2025-02-28 09:36:43,Resolved,Critical
44dab906-85c8-451d-8900-4ec85eb53e52,Jennifer Mason DVM,nancy10@example.net,223-838-3688x6363,Billing issue,Traditional school bring artist strategy partner. Two organization order bag blue policy.,2025-04-22 05:32:55,Closed,High
e707102c-907c-4d76-8e29-6ab99d8e7ec9,Mrs. Barbara Bell,bradleymichael@example.org,6715590896,Internet not working,Sing learn certain new continue person back away. Rich financial they loss. Instead make individual follow response quite.,2025-04-18 15:19:30,Resolved,Medium
f51f2778-bf75-4567-abf6-a064a5934fb9,Brian Ramos,silvanancy@example.org,(510)369-1384x76873,Disconnection issue,Husband two state other economic everybody west. Himself son face image its head information. Democratic food list international leg debate.,2025-05-04 01:30:44,Resolved,Critical
8dc5a338-56a0-4ca5-83fa-0d81f5d0b50a,Steven Bell,ltyler@example.net,823-489-4666,Connection drops,Among think finally whatever often term. Task common build inside firm but against. Personal pay knowledge fact box per know interest. Most activity open maybe pass later tonight help.,2025-02-07 10:11:06,Open,Medium
e137d1fb-73da-4c55-8a03-7316db36247b,Kevin Phillips,fcontreras@example.com,(570)365-3267x90397,Disconnection issue,He effort better Congress. Model foreign test left. Brother talk community. Yeah either kitchen north.,2025-01-27 19:17:40,Resolved,Critical
9f7eaead-0ae3-4623-b8a8-6f46faaf0c76,Antonio Hood,kennethbutler@example.net,383-914-9148x02097,Wrong charges,Bank hear door everybody window. Recognize half third we avoid ability attorney. Lay middle us game.,2025-03-10 16:10:39,Open,High
520090c2-b6d6-4d45-8595-1bb44131fd9b,Jose Potts,milleramber@example.com,+1-567-892-8575x87022,Installation pending,Pressure visit range. Explain material stop put all. Most task evidence.,2025-05-28 02:31:00,In Progress,Critical
3444afd4-072c-442a-82f0-aa2f84b39212,Stephanie Martinez,gilbertandrew@example.org,(206)546-4729x697,Service downtime,Exactly trade forget next. No commercial little campaign book must.,2025-05-20 16:25:42,Open,Critical
e27e23b9-77ee-4426-a651-1092b4ceeac2,Michael Bell,nicole09@example.org,+1-212-820-4762x8318,Internet not working,Western cold travel. Itself amount security north song decide born focus.,2025-02-27 09:30:13,In Progress,High
d3a5f401-ce2c-4d30-a7b2-00c61f2a0765,Clifford Rodriguez,jenningsrobert@example.net,845.288.0409x7898,Internet not working,Factor almost agreement open. Form security mother meet against free change. They that degree meet eye.,2025-03-17 01:41:08,In Progress,High
404bf139-74cf-4353-90e3-ab2d112b30e2,Ashley Holmes,jeffrey63@example.net,356-209-6970,Router problem,Wind admit garden never car whatever. General send kind.,2025-06-10 23:59:07,Open,High
eac14a67-6deb-4a08-b2f8-8202ce620e4f,Christopher James,yhicks@example.com,001-242-948-3377,Billing issue,Inside team little speak although bad. Study parent form book long. Close various tell why bit. Area carry yourself PM artist good case.,2025-06-18 03:57:30,Open,Medium
5ce81e1e-cbaf-4544-b324-42eab02fa9fb,Douglas Donaldson,nhernandez@example.net,247-347-2467x4646,Wrong charges,Majority mean much company. Game key decide after politics.,2025-01-02 05:07:08,In Progress,Low
49440afa-32b1-441c-8079-c782e73d3400,Timothy Miller,washingtonroger@example.net,+1-758-207-0525x391,Router problem,Across organization message beat. Fire management point answer.,2025-02-27 16:27:08,Closed,Critical
44f10009-fb9f-48bc-a4ec-a5c14f9dbd93,Carlos Mann Jr.,brianroth@example.com,+1-980-662-4469x689,Billing issue,President dinner appear herself response everybody. Not power gas ground check east beat.,2025-02-23 18:47:53,Resolved,Medium
ec367bab-be8c-4dcb-ae18-36847e91bff7,Ryan Collins,omoon@example.org,263-449-1085x5792,Billing issue,Cost easy begin grow rather. Watch industry else back senior miss. Year here science save sister organization. Talk gun difficult thus.,2025-04-04 22:13:47,Resolved,High
0693be97-22b8-4fcf-bb27-f89aba66a555,Madison Mcintosh,lopezmichael@example.org,(956)590-6851x505,Service downtime,Plan low theory. Paper represent research Democrat. Pay speech career ask grow spring dark. Total moment exactly minute himself.,2025-03-25 16:58:56,Closed,Critical
ad280d2f-514e-4c8b-8877-01c09db7d29a,Patricia Bell,bwalters@example.org,001-881-834-1396x4586,Slow speed,Idea seven memory exactly center experience.,2025-06-04 10:44:04,Resolved,Low
8226cb79-9942-4e49-b598-104bd041aa88,Gregory Garcia,kmcmahon@example.org,358-749-3547x44435,Billing issue,Next deep technology thousand. On though whether action example chair executive. Miss heavy character class else traditional cup somebody.,2025-06-15 08:09:43,In Progress,High
02bcd197-8082-4f98-9dfb-74a19323eccf,Terry Lang,annettecruz@example.org,+1-400-750-2996x52784,Installation pending,Sea modern reveal sell. Place care college down born begin like. Draw kind why those word determine section.,2025-03-08 04:16:39,In Progress,Low
0ad06cce-5606-4139-a4c5-bd280a53b7ed,Teresa Chan DVM,coxsteven@example.org,001-321-419-9239x00756,Connection drops,Ever century speak arm late kitchen go. Gun southern center what wind too movement.,2025-04-21 04:38:30,Closed,High
c769d18c-31d9-4926-b46d-5cc3b054b8cf,Julie Grimes,mstone@example.net,2883092080,Internet not working,Stage agreement through return class argue everyone. Beat art hit different cut. Night hair political smile.,2025-04-20 18:35:35,In Progress,Medium
53aa789e-8898-41cf-8863-1f0cb1b5f03c,Sean Carter,nharper@example.com,001-608-336-9248x225,Internet not working,Large science follow free prove.,2025-03-06 19:02:45,In Progress,High
d1555b2d-e264-40ec-aa13-4ff77a25621a,Sarah Gonzalez,cmoran@example.org,(545)293-0111,Customer support delay,Area government seek position again. Assume show national leave growth listen happy. Major describe owner.,2025-06-05 20:35:27,Closed,Low
543e24fc-e3c2-4266-b7e6-42b34cd092d1,Kathy Sharp,carrheather@example.net,+1-850-917-0009x810,Slow speed,Lead area gas meet military week. Find cup president eat between fire.,2025-05-06 01:32:11,In Progress,High
790bab3a-de16-4639-8934-7a81202295f5,Christopher Fuller,cole42@example.com,448.469.2934x28032,Router problem,Listen town memory the growth staff tonight. Level top herself social thought. Least opportunity usually dark really population.,2025-05-20 10:34:30,Open,Critical
e0aab370-ecee-4447-83b0-45b267981c39,Matthew Allen,wtaylor@example.net,+1-891-845-6244x46673,Internet not working,World number effect travel good nation. Every your ground test. Call most they authority operation. Than father behind trouble goal ok ready.,2025-06-09 09:23:33,Open,Critical
940475cf-2f41-48c1-bd81-05455c57b053,Michelle Nelson,joshua64@example.com,658.678.8728x7571,Service downtime,Morning meeting person leg few but. Help yourself present open.,2025-02-16 01:30:16,Open,Medium
bd8adab2-0dac-48f5-8f5a-fbe04f6baf8c,Shirley Smith,tdavis@example.com,+1-747-729-9307,Wrong charges,Walk lot since section determine way sure. Home attack many treat good fall. Science enter important big good already brother but.,2025-04-25 13:31:26,Open,Medium
8b09f096-dd6f-4525-8971-0820a344c80e,Kelly Lewis,hillderrick@example.com,852-923-7137,Installation pending,Might treat or. Matter until machine.,2025-05-25 02:22:58,Open,High
d044c900-c78e-4c7c-b5ed-8ee631b5fa4c,Gina Campos,rossalexis@example.com,001-237-792-3847,Billing issue,Support go need after activity tough. Radio response next bill sister let.,2025-05-15 07:37:46,In Progress,Low
e9ff8839-bccb-4ca5-8631-00b7d32e40a1,Dale Ramirez,brownamy@example.net,(218)457-4300x995,Billing issue,Five will deal result final himself. How fire artist former different federal simply. Will be third rich. Civil job both which.,2025-03-08 13:38:51,Resolved,Low
b510d538-dc96-4c67-b0f7-e3a43fe7303c,Connie Haynes,charles85@example.com,776.948.5262,Connection drops,Off service real music partner of six bed.,2025-01-31 22:03:04,Closed,Low
c48279f2-25cc-40dc-aa53-4b634906a7dd,Kristen Hudson,wendyskinner@example.com,905.458.0000,Internet not working,Would article significant. Wish head right what project. Throughout wind color see.,2025-02-18 11:06:21,Open,Critical
00aafb74-abfb-4aa7-b490-02deb61ab99b,Andrea Franklin,twade@example.com,7628628615,Connection drops,Blue third until pick option name statement necessary. Though indicate rate then air save. Cup show large score own scene health note.,2025-06-19 17:25:19,Closed,Low
4d53b278-0d20-4568-b371-238ab4edd8f3,Taylor Olson,matthew56@example.org,(856)383-5530x600,Customer support delay,Control play house turn bed for.,2025-04-04 14:34:36,Open,High
ac9080e6-0386-4f2a-8bcb-880cc1e783c4,Hailey Mcdowell,edean@example.com,915.441.7667,Connection drops,Note value design soldier. Share four specific near letter image bank.,2025-06-19 21:13:25,Closed,Low
9f05a8f5-9d49-4f4c-9141-85ccccd9abdf,Kevin Torres,andreajones@example.net,6555733076,Disconnection issue,Soldier meeting wife. Certainly miss how determine itself same.,2025-03-04 17:36:03,Closed,Medium
15542be5-bda8-489e-8b03-f9e70abf5ec1,Bonnie Ramsey,gordonglenn@example.com,500-906-0096,Internet not working,Act time need. Better life chair minute majority work. Grow civil help show.,2025-01-25 23:52:52,Open,Medium
555d478d-e776-46c0-a9a1-a60b6d5d902d,Shannon Joseph,susanbell@example.com,+1-341-288-4453x8835,Billing issue,Ago yet discuss citizen. Community class artist determine try attorney serious. Buy town factor herself only book because whose.,2025-02-07 20:32:57,Closed,Critical
835d7206-6455-47a2-94e7-815514bd0d89,James Reid,kelseydrake@example.org,280-297-9171,Disconnection issue,Moment federal role hear impact gun with. Board tend audience.,2025-06-02 04:50:07,Closed,High
f84e1724-27f9-4619-97d6-dd2f8fd1cb93,Craig Colon,laurenlittle@example.org,5274674511,Installation pending,Development word meeting message side worry. Tree able appear particularly exactly.,2025-04-02 07:04:27,In Progress,Low
5634a738-72fd-4250-8c10-e43f8fdfa98c,Megan Lewis,whernandez@example.com,001-436-423-1835,Router problem,What out sit sign. Notice station itself green crime my if. Indeed shoulder sit door stand old. Before degree professor federal.,2025-03-31 07:36:58,Closed,Critical
67df1ef9-aa8d-4c8a-b029-3ad650043514,Sarah Hamilton,watsonjeremy@example.org,+1-366-622-3634x01607,Disconnection issue,Research next reveal oil major color. Rich trial thank. Drop account today former week least project.,2025-06-23 00:58:26,Closed,Medium
9c1ae5b4-a9d3-4557-a2eb-df2eb38609ce,Mark Brooks,brandoncarter@example.net,001-265-469-7851x7852,Billing issue,Store time involve after area. Key job word top soldier lose skill.,2025-06-17 04:44:11,In Progress,Critical
49cf43e8-c13f-4ba4-be9d-27e974af9287,Troy Delgado,jennifer71@example.com,2673655286,Installation pending,Us per fast feel pretty final until budget. Describe thank artist far.,2025-04-03 03:34:19,Closed,Low
30378c7e-6336-4e65-b9ad-9b29dff72d91,Randall Armstrong,stephen79@example.org,+1-706-415-7268x441,Installation pending,Though sit operation rich. Clear remember hot sister can store.,2025-01-24 05:20:34,Open,Critical
197564f9-ffba-4be8-b523-1d53f2e1c20c,Carla Parker,lgibbs@example.net,400.202.8532x5169,Router problem,Choose measure far address organization nor win. Two off short child too expect dog finally.,2025-06-12 21:06:23,Open,High
a082560e-8c13-4a0a-93b2-8b8eff90e76b,Jennifer Hampton,scott31@example.net,(559)737-5470x2166,Service downtime,Those hair policy project dream standard. Guess including safe reason identify only. Middle avoid attack prepare.,2025-03-19 15:06:27,Resolved,Medium
6d1eb77b-a796-45e2-8497-1676c1810177,Kenneth Mccormick,millersamantha@example.org,001-413-494-9728x89019,Disconnection issue,Green trial feel time box. Loss cup mission opportunity religious. Car argue offer heavy enjoy.,2025-04-21 06:45:58,Open,Low
788ac11b-5df8-485d-81a4-4d9ff253687e,Karen Hunt,aarontaylor@example.org,850-347-4092x6793,Service downtime,Moment arm weight. Special player now challenge expert woman.,2025-01-12 20:15:47,Resolved,Low
b8941988-4db0-4251-9ce2-1eca718adb31,Phillip Bond,jeffrey44@example.com,(641)260-1259,Slow speed,Financial him morning. Heart share public figure total else. Idea need guess message likely.,2025-01-07 02:20:16,Open,High
f24c4a74-c01d-402d-82cf-b2184544114c,Joseph Miranda,lramirez@example.org,+1-682-537-6974,Customer support delay,Seat quickly answer lead day give continue develop.,2025-03-03 00:51:20,Closed,High
1b424641-aefb-4fb9-a87e-f462521fc904,Paula Harris,ian36@example.net,3505327418,Router problem,Which stuff dream. Air apply successful body. Alone thus government. Five hospital those agency.,2025-04-08 00:48:28,Resolved,High
58abb0de-83e3-4518-8625-7e42a81c93da,Amber Russell,hwalker@example.org,782.513.4904,Internet not working,Step teach for share page capital. Than bill commercial.,2025-02-10 11:03:49,Open,Critical
54dd7714-ace6-4d20-9f27-1d1b985b39c1,Andrew Orozco,sarah93@example.com,8973437051,Connection drops,Too central check marriage. Oil child region player wait. Section skill get better whole power.,2025-06-25 19:04:33,Resolved,Medium
18121741-9fa1-417b-b4eb-f8566ad60ef3,Dr. Tracy Stark MD,elizabethbarton@example.net,001-305-501-5464x7011,Slow speed,Success leave discuss movie part. Business expert green cost industry religious day.,2025-05-04 02:57:34,Closed,High
7c2bf994-b1f1-4abf-a152-8c40137c72de,Ashley Griffith,davidcampos@example.com,+1-836-903-3138x8519,Billing issue,Follow list fly million learn appear. Accept production argue either just star public. Site truth perform culture fight.,2025-03-25 18:05:55,Open,Critical
7d5e7905-91e2-4069-94e5-35ed5390a5e7,Pamela Goodwin,paula72@example.net,(294)238-2505x69776,Disconnection issue,Government pull bring attention. Include market any. Affect enjoy concern again stop budget color.,2025-02-12 12:39:15,In Progress,Critical
aab0f1c5-a761-4a06-a30c-93187b6a5628,Daniel Rivera,larry82@example.org,001-736-897-0965x208,Billing issue,Kind sense let particular toward prepare. Give identify theory. Vote door term sport determine size accept physical.,2025-06-26 18:42:37,Resolved,Medium
b425d0e4-a784-4c84-830b-eb592cfa5358,Nicole Evans,maygregory@example.org,+1-730-859-1447x627,Billing issue,Indeed trip manager learn development between. Year hair few level executive government. Option step these majority where need.,2025-01-21 14:40:06,In Progress,Medium
0a58971a-fd27-40df-ba37-7621036ebcc0,Renee May,mdavis@example.org,833.278.5781x476,Billing issue,Effect able during third yourself. Into trip education federal kid I deep. Resource determine run sing.,2025-01-21 02:53:54,Open,Critical
a8b1f77a-404e-409c-93af-d291e356ba01,Marcus Nguyen,byrdstephen@example.org,6457276652,Installation pending,Win charge ground serve. Act success career everyone five. Night choice strategy realize north. Cup book wonder force without store how.,2025-03-21 04:53:50,Closed,Medium
4c8a081d-d201-447b-9400-a180d58dbe28,Destiny Foster,nicholerichards@example.com,+1-257-700-9386x83562,Service downtime,Understand beyond quality Republican. Yard law into sign market girl develop. Whether skill federal own son our. Difficult beyond owner serve protect.,2025-05-28 22:58:00,In Progress,Low
eed536cd-1fbf-4994-8495-52e4dc1c71a0,Susan Arroyo,phinton@example.net,6357849189,Billing issue,She trial throw student price western. Figure ok of himself. Six main election center common.,2025-05-01 15:23:00,Resolved,High
d4db632c-7c66-4e15-b40f-1a5f26fd2b0d,Sara Carpenter,heatherhowell@example.net,795.387.5341x84387,Connection drops,Term effect through hundred gas sometimes part more. Wait likely particularly forward perhaps.,2025-06-26 21:36:47,Open,High
74f0ac83-b088-425f-890a-765daa0b6b76,Audrey Jones,littlenatalie@example.net,948-509-9715x5082,Installation pending,Much capital trip front professional admit right. See Mrs chance as sound fly.,2025-04-11 11:47:38,Closed,Critical
9fd9c3bf-8393-48bf-886b-8ef8e21c84b6,Charles Harris,karen17@example.net,+1-217-352-8058x198,Installation pending,According feeling soon record method move structure person. Enter money day model according fish water. Fire next size partner land result natural.,2025-03-16 06:10:24,Open,Critical
8fed0af7-7e17-4ed8-b5ba-9e86dced4771,Carl Torres,bbennett@example.com,7336801268,Customer support delay,Amount best give. Eye draw gun.,2025-02-01 11:34:53,Closed,Medium
5d00de32-2ffb-4897-8e52-e826ba780afd,Wesley Baker,alvarezeduardo@example.org,496.635.2614,Customer support delay,Military eye natural sit bring grow. Local these watch easy left should.,2025-06-23 01:28:12,Resolved,Critical
92fa7ead-1c17-4841-9b04-247005b06357,Mary Miller,belindapeters@example.net,374-813-5954x7588,Slow speed,Wish on happen discuss. Assume bill now.,2025-01-25 14:24:30,Closed,Medium
9c6088a5-4176-45ee-a0a5-8e725f214d78,Jesse Peters,ylewis@example.com,001-853-751-8966x562,Billing issue,Music series tax watch trouble. Although well decide. Peace difficult population him.,2025-04-19 11:31:19,Resolved,Medium
91c54a27-cd3c-44d2-9937-5d7391da05a8,Sydney Lozano,christianwerner@example.org,4547720323,Internet not working,Discussion skin science. Hand usually late. Than coach wife rich anyone decade.,2025-05-07 19:24:45,Closed,High
64837730-9996-4810-8388-30389ccce32a,Brandon Smith,sdiaz@example.com,855-282-0085,Wrong charges,Appear economy service.,2025-02-23 17:25:27,Resolved,High
6e5364a9-1dad-44b8-9804-e84073eb33aa,Luis Riley,edwardmcbride@example.com,920.550.3411,Customer support delay,Eight science become director claim operation help one. Control by win performance kind.,2025-02-27 10:46:12,Closed,Critical
cb639c16-b09e-4262-b9a0-3db5894b74e8,Donald Ferguson,robert39@example.com,+1-229-200-2216x23926,Connection drops,Assume magazine course two enough. Near customer animal Republican almost. Large every pressure.,2025-05-17 01:46:43,Resolved,Low
8332f7bb-e787-4073-b252-5eb9af769f0a,Denise Mitchell,jacksonveronica@example.org,+1-992-255-6778x5485,Service downtime,Cause economy after watch foot green man. High nation media wrong reason pressure. Its husband reveal bill economy surface method.,2025-04-28 13:43:53,Resolved,Low
31958976-45a2-4ef0-9e77-c64bc352c51f,Thomas Knight,natashabradley@example.org,2153128603,Router problem,Explain lose matter thousand task. Sister country program wrong.,2025-05-24 17:30:56,Open,High
16f9b5c9-e13c-4373-b460-5efe4e087317,Susan Rodriguez,vwang@example.com,+1-452-937-7197x610,Billing issue,Break red seem middle or.,2025-02-20 04:29:12,Open,Medium
0f1a88da-1b0b-462b-90ce-e67995dc7a75,Christopher Moore,kyle58@example.com,(624)961-8133x729,Router problem,Prove boy position effort human. Analysis marriage performance employee. Group top because north address.,2025-01-23 18:23:59,Open,Critical
e4e44318-83a4-4121-9a9c-6cad750a87c3,Daniel House Jr.,lbradshaw@example.com,215.366.6461x4961,Router problem,Woman charge morning no approach in. Field approach star size never science which.,2025-03-31 21:53:06,In Progress,High
9f6cb8e1-077c-4b2f-a9d7-d78058afc3c1,Jody Goodman,lthompson@example.net,001-850-830-8412x6252,Customer support delay,Product indicate these get. Range member away before like your born. Program more stuff produce ask people parent.,2025-05-17 17:35:12,Resolved,Critical
3a3de354-fe0b-4c60-b604-535164e7aa52,Paula Rivers,kjones@example.com,+1-676-296-2267x09586,Service downtime,Stop account prove nor entire win morning size. Hold technology apply tell environment thousand police.,2025-03-21 16:26:22,Closed,Medium
b78590d7-9012-438c-9aa9-3b84eb8ec545,Alvin Logan,patriciabullock@example.org,001-736-927-7000x46296,Router problem,Almost few might town position fall wind. Say purpose pretty form thank.,2025-03-10 23:50:54,Closed,Low
afbce821-7e1e-4fa5-b9e6-2c490583fa5e,Melissa Gay,jgreen@example.com,907-450-6494x33928,Wrong charges,Imagine age reason art meet. Away learn last art. Check natural no may big create.,2025-01-14 19:35:20,Closed,Critical
277bf647-0048-4f49-965a-1d6bf66990b5,Susan Taylor,jim19@example.org,(560)928-9184x85694,Internet not working,Dream policy ball provide maybe station. Watch window society your after similar. Experience yeah probably simple crime.,2025-05-27 00:33:49,In Progress,Medium
ba26bbab-89ad-4ae9-b3eb-b5cc8f607325,Nathan Stevenson,sherry13@example.com,(783)759-9042,Installation pending,General prevent toward four seven war.,2025-05-03 04:23:48,In Progress,Low
b13db6d0-b36d-45f7-814f-c37eef13db72,Debra Miranda,kevin14@example.com,+1-666-351-9143x0567,Billing issue,Often visit TV production phone although. School audience mission order camera instead hospital already. Wear whether occur probably school.,2025-01-04 22:00:09,In Progress,Medium
52973863-867e-4504-a7f5-10c19123a5cb,Hannah Williams,wilsonjessica@example.org,(405)536-9635,Connection drops,Drive nature add impact other fact. Rest camera ball property turn before. Beautiful than company education.,2025-03-25 17:32:42,Open,Medium
d09190e8-22a7-4a27-8dfb-283f5c9d4006,Jessica Rodriguez,mike84@example.net,883-536-1880,Installation pending,Million under information serious oil recently. Light collection skin.,2025-01-27 00:18:30,Open,Medium
6d826104-ac9a-4b4e-a418-0c97c81227d2,Paula Figueroa,bethanyramirez@example.net,001-290-576-1508x3959,Customer support delay,Safe far account factor station edge the. Crime how fast between statement. Measure purpose seek choose food.,2025-03-26 00:33:28,Open,Low
b5c934ed-f9cd-4aff-9928-de8d84c988cc,Harold Greer,martinelaine@example.net,001-838-348-7441x857,Billing issue,Point point recent network name imagine cut. Any present center last remember season indeed inside.,2025-02-04 15:30:34,In Progress,Critical
b0d8acc2-d8c2-4a54-84d3-0d21ff9ad239,Amy Simpson,hmoran@example.org,001-304-952-7572,Service downtime,Yard seven reach administration. Card career thought doctor ask side. Rich painting skill fear.,2025-05-12 14:39:28,Closed,Low
a601f91c-f219-498a-b164-27bbefa3d1f1,Christina Vasquez,stephanie15@example.org,(333)485-9463,Wrong charges,Strategy cold position tell fly. Laugh break happy effect address.,2025-05-06 12:07:28,Closed,Medium
ac898943-42e6-40d2-bcfd-435b8a671336,Matthew Williams,qgraham@example.net,927.631.8087x1015,Billing issue,Dark parent certain hard. By space when his.,2025-01-24 11:59:42,In Progress,Low
6f28e434-4783-46f6-a4b0-c542d2fbf03e,Dr. Timothy Shepherd,lunaalexander@example.com,001-348-687-9519,Customer support delay,Outside generation human. Hotel natural just focus outside against force west. Could suffer attack build.,2025-03-04 00:54:23,Closed,Critical
0579c805-7bd8-4944-9e37-a83bf5619c79,Shirley Alvarez,sean93@example.net,207-518-7329x14204,Wrong charges,Financial somebody material nice three identify. Our now environment standard prepare. Loss successful anything despite too decade.,2025-03-09 18:03:29,Closed,Low
5995c5f5-e046-4b91-bab0-e37756d408ec,Jared White,johnsonkaren@example.com,001-697-928-4178,Installation pending,Bar political total boy maintain grow wide. Staff firm opportunity type popular. Tv wall on stuff size. Social tree suddenly stock cultural enough try.,2025-06-10 15:30:03,Open,Low
e3bc0a1f-100c-44b8-a468-b394c06d9e58,Mrs. Kimberly Martin MD,jennifer26@example.org,(713)360-5290,Service downtime,Investment series know himself.,2025-05-10 12:40:31,Open,Low
ef27280f-79f7-43b8-b9d8-db3a0825e151,Jordan Cordova,nelsongreg@example.com,417.252.9664x908,Wrong charges,Down above manager soldier. Leg car go second interest. Administration without surface instead.,2025-01-26 20:00:10,Closed,Medium
671ba465-d46f-4013-9e60-d2ffc2b163ac,Rhonda West,kristin32@example.com,(323)373-7342,Wrong charges,In campaign ago peace dream. Structure man yes hand bed tell environment.,2025-01-11 16:11:37,Closed,Medium
39dfc53b-e680-4ae5-8f15-10ba4ed317f5,Caleb Houston,vgrant@example.net,(615)870-5567,Router problem,Animal sort bill able end garden wear that. Write sit add. Relate start movement husband painting may.,2025-01-22 00:04:48,Open,Medium
25a292aa-8f95-48db-a3de-15490e35149b,Terry Hawkins,karenarmstrong@example.net,803-723-6149x77310,Billing issue,Center their memory sound. Piece dark method spend benefit capital represent show.,2025-06-13 16:25:30,In Progress,High
c5ac4511-36e5-438e-8ba4-98ddee80fb14,Alexandra Chen,dawnramirez@example.org,3608436317,Router problem,If half around soon until affect. Sometimes beyond benefit but floor base pressure. Political show beyond.,2025-04-22 18:18:24,In Progress,High
01d4f03d-5892-4ebc-ae35-fd1717997409,Jeffery Stevens,michaelglass@example.net,4412369317,Internet not working,Enjoy create where when tree also option.,2025-05-18 05:10:24,Closed,Low
5da1f988-57ec-4150-ba91-a8d58ac9c83a,Melissa Curtis,wwu@example.com,978.734.4986x1126,Internet not working,Health simply picture public fill green figure power. Their time peace knowledge.,2025-01-20 16:07:17,In Progress,Medium
310ba9cc-0411-43c0-a11b-3f7067f4cc97,Robert Torres,psmith@example.com,(822)872-3209x8467,Router problem,Tend determine education Mrs mind. Fish hour computer trade hot.,2025-04-15 22:52:16,Open,Critical
872f12d7-2548-472c-bdd7-bb71120f4ed1,Danny Bray,morganbarnett@example.org,001-671-472-1454x38691,Wrong charges,Pass fear involve society strong medical produce. Worry thing way rate enter animal.,2025-02-24 07:59:01,Closed,Low
cce5b39f-67da-4722-9b32-0ba0e26884cc,Elizabeth Payne,valentinedonald@example.com,284.695.0450,Router problem,Hit special most. Discussion hold kind degree response.,2025-03-15 06:45:29,Resolved,Low
a00647bd-e25b-40aa-90c8-c3ac03db97fc,Thomas Yoder,jcruz@example.net,612.998.9030x4670,Service downtime,Involve article court increase. His everybody property I capital room. It happy consider cause health not. Anyone wrong wonder reach.,2025-03-01 01:43:51,Resolved,Critical
55ea29da-270f-4fc1-85fe-59ea77504020,Joshua Foster,jimmy68@example.com,(884)473-6962x45823,Billing issue,Parent decision probably commercial heavy fish. Study with could themselves.,2025-04-16 09:07:50,Closed,High
6a3cc5df-c1ea-4295-9733-d66faf8d6af0,Laura Williams,qsingleton@example.net,(647)842-0115,Wrong charges,Director listen make certainly upon edge.,2025-02-19 05:49:41,Resolved,High
ec11dcc4-3f73-40f1-8c8c-ae5b2605b648,Rebecca Perez,jeremy70@example.com,001-260-584-2533,Customer support delay,Serious machine economic ability remain. We tax discover structure full become. Same interview yes just color.,2025-01-28 00:19:50,Resolved,Low
38564d73-aeec-4cf6-9247-d5466adc17d7,Leslie Cook,vincent06@example.net,954-832-4404,Billing issue,Carry create get effort character. Impact it final word watch young. Now teach it boy create. Language western current alone animal call on.,2025-05-25 08:03:10,In Progress,Low
01239675-6982-4e96-a7c4-10bded3e9f92,Kimberly Edwards,clineangela@example.com,+1-756-221-5147,Customer support delay,Cultural type mother. Brother up artist project ball. Remember air light director realize effect.,2025-01-22 12:38:51,Closed,Medium
